task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,regret,best_metric,truncated,nregret,log_regret
cat__ackley_10d,cat,CTRL_HMM,0,500,500,6.883986701840417,6.883986701840417,6.883986701840417,0.0,False,5.517636099990341,0.021049700066214427,5.528942000004463,500.0,5.4965863999241265,500,6.883986701840417,0.3860369609856263,0.0,3,2,76,5.517350100009935,0.04334800032665953,5.4740020996832754,0.5195071868583162,0.42292490118577075,0.4804928131416838,0.34615384615384615,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 0, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",6.883986701840417,6.883986701840417,,,0.837840022706878
cat__ackley_10d,cat,CTRL_HMM,1,500,500,8.676260975111239,8.676260975111239,8.676260975111239,0.0,False,5.044235000008484,0.02162310024141334,5.056645699994988,500.0,5.022611899767071,500,8.676260975111239,0.35477178423236516,0.0,8,2,61,5.043951200001175,0.03903519986488391,5.004916000136291,0.508298755186722,0.31020408163265306,0.491701244813278,0.4008438818565401,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 1, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",8.676260975111239,8.676260975111239,,,0.9383326067753682
cat__ackley_10d,cat,CTRL_HMM,2,500,500,6.906895188147704,6.906895188147704,6.906895188147704,0.0,False,5.063118199992459,0.021027499984484166,5.072037400008412,500.0,5.042090700007975,500,6.906895188147704,0.36645962732919257,0.0,9,0,61,5.062738399996306,0.038203099713427946,5.024535300282878,0.505175983436853,0.36475409836065575,0.494824016563147,0.3682008368200837,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 2, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",6.906895188147704,6.906895188147704,,,0.8392828656551943
cat__ackley_10d,cat,CTRL_HMM,3,500,500,5.631212649194399,5.631212649194399,5.631212649194399,0.0,False,5.774151300007361,0.027443199898698367,5.794121399987489,500.0,5.746708100108663,500,5.631212649194399,0.3979381443298969,0.0,5,2,71,5.773878299994976,0.04923750001762528,5.724640799977351,0.554639175257732,0.4052044609665427,0.44536082474226807,0.3888888888888889,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 3, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",5.631212649194399,5.631212649194399,,,0.7506019277367446
cat__ackley_10d,cat,CTRL_HMM,4,500,500,4.72497613235749,4.72497613235749,4.72497613235749,0.0,False,5.660361600006581,0.024233799922512844,5.692566800003988,500.0,5.636127800084068,500,4.72497613235749,0.3559670781893004,0.0,6,0,70,5.660054599997238,0.04155580003862269,5.618498799958616,0.5452674897119342,0.3886792452830189,0.4547325102880658,0.3167420814479638,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 4, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",4.72497613235749,4.72497613235749,,,0.674399619065137
cat__ackley_10d,cat,CTRL_HMM,5,500,500,5.710767006590597,5.710767006590597,5.710767006590597,0.0,False,4.795277899989742,0.020586099824868143,4.8068724000040675,500.0,4.774691800164874,500,5.710767006590597,0.34439834024896265,0.0,8,2,62,4.79500180001196,0.037056900284369476,4.75794489972759,0.45020746887966806,0.37327188940092165,0.549792531120332,0.32075471698113206,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 5, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",5.710767006590597,5.710767006590597,,,0.756694441758934
cat__ackley_10d,cat,CTRL_HMM,6,500,500,4.65012309791307,4.65012309791307,4.65012309791307,0.0,False,4.814000800004578,0.0193330002221046,4.8241620999906445,500.0,4.794667799782474,500,4.65012309791307,0.34285714285714286,0.0,2,0,82,4.8137158999888925,0.03539730003103614,4.778318599957856,0.46938775510204084,0.3217391304347826,0.5306122448979592,0.36153846153846153,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 6, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",4.65012309791307,4.65012309791307,,,0.667464449672148
cat__ackley_10d,cat,CTRL_HMM,7,500,500,6.595787204836071,6.595787204836071,6.595787204836071,0.0,False,4.480997799997567,0.01855600011185743,4.490019899996696,500.0,4.46244179988571,500,6.595787204836071,0.3786008230452675,0.0,6,0,70,4.479620099999011,0.03308490007475484,4.446535199924256,0.49382716049382713,0.4125,0.5061728395061729,0.34552845528455284,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 7, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",6.595787204836071,6.595787204836071,,,0.8192666358663878
cat__ackley_10d,cat,CTRL_HMM,8,500,500,6.0120575330500685,6.0120575330500685,6.0120575330500685,0.0,False,4.011673700006213,0.017710800166241825,4.021431400004076,500.0,3.993962899839971,500,6.0120575330500685,0.3659043659043659,0.0,10,1,58,4.011412899999414,0.03217919997405261,3.979233700025361,0.5343035343035343,0.36964980544747084,0.4656964656964657,0.36160714285714285,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 8, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",6.0120575330500685,6.0120575330500685,,,0.7790231279639476
cat__ackley_10d,cat,CTRL_HMM,9,500,500,6.439028246941636,6.439028246941636,6.439028246941636,0.0,False,4.166516400000546,0.01678789994912222,4.174024799998733,500.0,4.149728500051424,500,6.439028246941636,0.4077868852459016,0.0,4,0,77,4.166264100000262,0.03129650006303564,4.134967599937227,0.5245901639344263,0.4375,0.47540983606557374,0.375,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 9, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",6.439028246941636,6.439028246941636,,,0.8088203302737378
cat__ackley_10d,cat,CTRL_HMM_LEARNEMIS,0,500,500,6.871091013124639,6.871091013124639,6.871091013124639,0.0,False,5.326417099990067,0.021170200168853626,5.339931299997261,500.0,5.3052468998212134,500,6.871091013124639,0.3868312757201646,0.0,4,2,74,5.326055300000007,0.038176800051587634,5.28787849994842,0.5761316872427984,0.41785714285714287,0.42386831275720166,0.3446601941747573,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""learn_emissions"": true, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 0, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",6.871091013124639,6.871091013124639,,,0.8370257011586445
cat__ackley_10d,cat,CTRL_HMM_LEARNEMIS,1,500,500,5.846175027631524,5.846175027631524,5.846175027631524,0.0,False,5.342312000007951,0.02144800013047643,5.354806799994549,500.0,5.320863999877474,500,5.846175027631524,0.3868312757201646,0.0,5,1,72,5.342004500009352,0.03909440014103893,5.302910099868313,0.5534979423868313,0.3940520446096654,0.44650205761316875,0.3778801843317972,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""learn_emissions"": true, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 1, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",5.846175027631524,5.846175027631524,,,0.7668718134841437
cat__ackley_10d,cat,CTRL_HMM_LEARNEMIS,2,500,500,6.95926989367876,6.95926989367876,6.95926989367876,0.0,False,6.485465899997507,0.024965099975815974,6.5009334000060335,500.0,6.460500800021691,500,6.95926989367876,0.4024640657084189,0.0,5,0,72,6.485161999997217,0.04877740015217569,6.4363845998450415,0.6365503080082136,0.38387096774193546,0.36344969199178645,0.4350282485875706,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""learn_emissions"": true, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 2, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",6.95926989367876,6.95926989367876,,,0.8425636795849579
cat__ackley_10d,cat,CTRL_HMM_LEARNEMIS,3,500,500,7.719736940005323,7.719736940005323,7.719736940005323,0.0,False,5.037566300001345,0.022635900022578426,5.0504389999987325,500.0,5.014930399978766,500,7.719736940005323,0.37344398340248963,0.0,8,2,59,5.037265499995556,0.039240799989784136,4.998024700005772,0.6224066390041494,0.38333333333333336,0.3775933609958506,0.35714285714285715,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""learn_emissions"": true, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 3, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",7.719736940005323,7.719736940005323,,,0.8876025014432267
cat__ackley_10d,cat,CTRL_HMM_LEARNEMIS,4,500,500,7.040054016897416,7.040054016897416,7.040054016897416,0.0,False,5.229555400001118,0.02123480013688095,5.246488400007365,500.0,5.208320599864237,500,7.040054016897416,0.3463917525773196,0.0,7,0,67,5.229284600005485,0.04505479984800331,5.184229800157482,0.5525773195876289,0.35074626865671643,0.44742268041237115,0.34101382488479265,0.0,,"{""T_mcmc"": 0.05021528037835243, ""burnin_fraction"": 0.21939164151847443, ""bw_prior_strength"": 89.80956876532602, ""decoder"": ""soft"", ""emission_mu"": [-0.00946430696609267, 0.0946430696609267, 0.014196460449139003], ""emission_sigma"": [0.05678584179655601, 0.23660767415231673, 0.01892861393218534], ""explore_subsample"": false, ""hmm_window"": 12, ""kde_tau"": 0.006205167444665816, ""learn_emissions"": true, ""n_chains"": 4, ""n_init"": 8, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""rejection_streak"": 24, ""seed"": 4, ""sigma_fraction"": 0.022095999012449814, ""wide_sigma_fraction"": 0.3008503702038378}",7.040054016897416,7.040054016897416,,,0.8475759914078669
